File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD11A1_006_LST_Day_1km_doy2009171_aid0001,LST_Day_1km,aid0001,2009-06-20,3994842.0,265.08,335.28,"(265.08,335.28000000000003)",305.8317,7.0051,49.0715,309.32,320.62,305.24,290.48,301.78
MOD11A1_006_LST_Day_1km_doy2009172_aid0001,LST_Day_1km,aid0001,2009-06-21,4755576.0,238.42,333.0,"(238.42000000000002,333.0)",305.7271,8.3635,69.9488,310.74,325.52,305.46,286.1,300.88
MOD11A1_006_LST_Day_1km_doy2009173_aid0001,LST_Day_1km,aid0001,2009-06-22,6655084.0,254.42,339.36,"(254.42000000000002,339.36)",306.8083,8.4515,71.4278,310.5,322.4,306.28,290.66,302.56
MOD11A1_006_LST_Day_1km_doy2009174_aid0001,LST_Day_1km,aid0001,2009-06-23,7049318.0,267.06,341.48,"(267.06,341.48)",306.6411,8.4066,70.6708,311.94,328.16,305.42,284.9,301.12
MOD11A1_006_LST_Day_1km_doy2009175_aid0001,LST_Day_1km,aid0001,2009-06-24,7116614.0,264.52,338.1,"(264.52,338.1)",307.8037,7.8466,61.569,312.02,325.7,306.6,289.22,302.9
MOD11A1_006_LST_Day_1km_doy2009176_aid0001,LST_Day_1km,aid0001,2009-06-25,6450816.0,266.04,339.7,"(266.04,339.7)",308.127,7.8916,62.2781,313.6,329.88,307.26,286.46,302.74
MOD11A1_006_LST_Day_1km_doy2009177_aid0001,LST_Day_1km,aid0001,2009-06-26,5676427.0,263.64,337.3,"(263.64,337.3)",306.785,8.3828,70.2714,311.94,327.2,305.82,286.5,301.76
MOD11A1_006_LST_Day_1km_doy2009178_aid0001,LST_Day_1km,aid0001,2009-06-27,6341800.0,273.6,340.86,"(273.6,340.86)",307.8028,9.5216,90.6612,314.82,335.94,306.8,279.62,300.74
MOD11A1_006_LST_Day_1km_doy2009179_aid0001,LST_Day_1km,aid0001,2009-06-28,6190514.0,269.52,343.9,"(269.52,343.90000000000003)",307.4629,8.7084,75.8362,313.76,332.86,306.14,281.92,301.02
MOD11A1_006_LST_Day_1km_doy2009180_aid0001,LST_Day_1km,aid0001,2009-06-29,6452830.0,270.78,345.16,"(270.78000000000003,345.16)",308.523,8.9247,79.6503,314.48,332.2,307.16,284.94,302.66
MOD11A1_006_LST_Day_1km_doy2009181_aid0001,LST_Day_1km,aid0001,2009-06-30,6129793.0,271.4,345.84,"(271.4,345.84000000000003)",308.6558,8.225,67.6501,314.6,331.9,307.5,285.76,303.06
MOD11A1_006_LST_Day_1km_doy2009182_aid0001,LST_Day_1km,aid0001,2009-07-01,5516381.0,274.8,342.64,"(274.8,342.64)",307.9796,8.0145,64.2314,312.78,328.32,307.16,286.88,302.42
MOD11A1_006_LST_Day_1km_doy2009183_aid0001,LST_Day_1km,aid0001,2009-07-02,5095788.0,273.36,339.02,"(273.36,339.02)",308.9986,7.9509,63.2172,314.56,331.18,307.88,286.86,303.48
MOD11A1_006_LST_Day_1km_doy2009184_aid0001,LST_Day_1km,aid0001,2009-07-03,4471492.0,264.0,336.86,"(264.0,336.86)",307.3462,8.3138,69.1194,312.62,328.78,306.66,285.68,301.84
MOD11A1_006_LST_Day_1km_doy2009185_aid0001,LST_Day_1km,aid0001,2009-07-04,4568828.0,272.14,339.64,"(272.14,339.64)",308.0442,9.651,93.1412,315.16,336.52,306.6,279.56,300.92
MOD11A1_006_LST_Day_1km_doy2009186_aid0001,LST_Day_1km,aid0001,2009-07-05,4657351.0,270.78,337.46,"(270.78000000000003,337.46)",306.5516,9.6291,92.7189,313.62,335.7,305.14,276.82,298.9
MOD11A1_006_LST_Day_1km_doy2009187_aid0001,LST_Day_1km,aid0001,2009-07-06,5110214.0,263.72,341.52,"(263.72,341.52)",306.4238,9.6711,93.531,312.96,333.06,303.88,279.46,299.56
MOD11A1_006_LST_Day_1km_doy2009188_aid0001,LST_Day_1km,aid0001,2009-07-07,5837699.0,268.3,337.2,"(268.3,337.2)",307.1619,8.6487,74.8008,313.58,333.16,306.74,280.94,300.52
MOD11A1_006_LST_Day_1km_doy2009189_aid0001,LST_Day_1km,aid0001,2009-07-08,5640740.0,260.86,342.9,"(260.86,342.90000000000003)",307.9725,9.0527,81.9508,314.34,333.8,307.28,281.9,301.36
MOD11A1_006_LST_Day_1km_doy2009190_aid0001,LST_Day_1km,aid0001,2009-07-09,1948195.0,272.1,339.64,"(272.1,339.64)",310.0815,10.5981,112.3191,318.26,339.64,311.04,278.02,302.16
MOD11A1_006_LST_Day_1km_doy2009191_aid0001,LST_Day_1km,aid0001,2009-07-10,5638330.0,268.98,343.26,"(268.98,343.26)",307.252,9.6657,93.4261,315.02,338.44,306.06,275.98,299.4
MOD11A1_006_LST_Day_1km_doy2009192_aid0001,LST_Day_1km,aid0001,2009-07-11,4842109.0,272.9,344.1,"(272.9,344.1)",307.8008,9.9852,99.7042,316.44,341.54,307.0,274.42,299.6
MOD11A1_006_LST_Day_1km_doy2009193_aid0001,LST_Day_1km,aid0001,2009-07-12,5652131.0,274.3,342.46,"(274.3,342.46)",308.8608,10.2031,104.103,317.06,341.1,308.24,276.96,300.92
MOD11A1_006_LST_Day_1km_doy2009194_aid0001,LST_Day_1km,aid0001,2009-07-13,5745553.0,268.94,343.62,"(268.94,343.62)",308.3859,10.2438,104.9347,316.68,341.42,307.76,275.22,299.96
MOD11A1_006_LST_Day_1km_doy2009195_aid0001,LST_Day_1km,aid0001,2009-07-14,5879631.0,273.96,343.4,"(273.96,343.40000000000003)",308.9172,10.2111,104.2661,317.68,342.64,307.84,275.42,300.76
MOD11A1_006_LST_Day_1km_doy2009196_aid0001,LST_Day_1km,aid0001,2009-07-15,5973792.0,275.22,340.88,"(275.22,340.88)",308.0279,10.1766,103.5639,315.6,339.32,307.2,276.1,299.76
MOD11A1_006_LST_Day_1km_doy2009197_aid0001,LST_Day_1km,aid0001,2009-07-16,5752308.0,272.38,345.36,"(272.38,345.36)",309.3823,10.2298,104.6479,318.08,344.3,308.7,274.86,300.58
MOD11A1_006_LST_Day_1km_doy2009198_aid0001,LST_Day_1km,aid0001,2009-07-17,5331244.0,272.94,344.98,"(272.94,344.98)",308.9781,11.0138,121.3041,318.18,344.98,307.38,272.94,299.58
MOD11A1_006_LST_Day_1km_doy2009199_aid0001,LST_Day_1km,aid0001,2009-07-18,5489243.0,272.08,347.08,"(272.08,347.08)",308.1771,9.8098,96.2318,315.46,337.86,306.52,278.12,300.52
MOD11A1_006_LST_Day_1km_doy2009200_aid0001,LST_Day_1km,aid0001,2009-07-19,5805364.0,274.8,341.66,"(274.8,341.66)",307.3733,10.3176,106.4538,316.02,341.26,305.34,274.8,299.18
MOD11A1_006_LST_Day_1km_doy2009201_aid0001,LST_Day_1km,aid0001,2009-07-20,4909758.0,271.26,343.88,"(271.26,343.88)",307.5605,10.5195,110.6606,316.04,341.66,306.08,274.0,298.96
MOD11A1_006_LST_Day_1km_doy2009202_aid0001,LST_Day_1km,aid0001,2009-07-21,5028939.0,275.06,344.44,"(275.06,344.44)",307.4558,8.5968,73.9055,313.92,333.9,306.12,280.62,300.6
MOD11A1_006_LST_Day_1km_doy2009203_aid0001,LST_Day_1km,aid0001,2009-07-22,5002129.0,273.06,345.9,"(273.06,345.90000000000003)",309.3002,9.9005,98.0196,317.32,341.84,307.88,276.46,300.96
MOD11A1_006_LST_Day_1km_doy2009204_aid0001,LST_Day_1km,aid0001,2009-07-23,5101307.0,273.36,342.12,"(273.36,342.12)",308.402,9.0251,81.4531,316.06,338.52,308.34,278.68,301.08
MOD11A1_006_LST_Day_1km_doy2009205_aid0001,LST_Day_1km,aid0001,2009-07-24,5693034.0,273.1,339.7,"(273.1,339.7)",306.81,8.4442,71.3049,312.68,330.34,304.88,283.24,300.9
MOD11A1_006_LST_Day_1km_doy2009206_aid0001,LST_Day_1km,aid0001,2009-07-25,5850984.0,273.26,338.68,"(273.26,338.68)",308.2583,8.9765,80.5768,315.64,337.44,307.12,279.3,301.1
MOD11A1_006_LST_Day_1km_doy2009207_aid0001,LST_Day_1km,aid0001,2009-07-26,5296411.0,271.18,338.86,"(271.18,338.86)",308.1294,9.3701,87.7983,315.74,338.46,306.2,277.84,300.58
MOD11A1_006_LST_Day_1km_doy2009208_aid0001,LST_Day_1km,aid0001,2009-07-27,4794260.0,274.04,344.24,"(274.04,344.24)",308.5921,10.225,104.5506,316.68,341.24,306.98,275.76,300.3
MOD11A1_006_LST_Day_1km_doy2009209_aid0001,LST_Day_1km,aid0001,2009-07-28,4892880.0,274.08,343.98,"(274.08,343.98)",308.1832,9.9981,99.9621,315.92,339.42,307.3,276.62,300.18
MOD11A1_006_LST_Day_1km_doy2009210_aid0001,LST_Day_1km,aid0001,2009-07-29,3428360.0,272.02,340.94,"(272.02,340.94)",308.4673,10.7345,115.2299,317.42,340.94,307.26,272.02,299.18
MOD11A1_006_LST_Day_1km_doy2009211_aid0001,LST_Day_1km,aid0001,2009-07-30,4096058.0,273.48,341.42,"(273.48,341.42)",306.629,9.8388,96.8017,314.18,336.94,305.14,276.28,299.0
MOD11A1_006_LST_Day_1km_doy2009212_aid0001,LST_Day_1km,aid0001,2009-07-31,4858288.0,274.08,342.82,"(274.08,342.82)",306.5243,10.2604,105.2763,313.84,335.86,303.06,277.14,299.16
MOD11A1_006_LST_Day_1km_doy2009213_aid0001,LST_Day_1km,aid0001,2009-08-01,5682209.0,271.56,352.04,"(271.56,352.04)",306.9487,9.8625,97.2695,313.74,335.48,305.74,277.52,299.24
MOD11A1_006_LST_Day_1km_doy2009214_aid0001,LST_Day_1km,aid0001,2009-08-02,5992471.0,275.44,339.64,"(275.44,339.64)",307.7095,9.4871,90.0053,314.66,336.8,305.92,277.76,299.9
MOD11A1_006_LST_Day_1km_doy2009215_aid0001,LST_Day_1km,aid0001,2009-08-03,6442858.0,274.34,346.54,"(274.34000000000003,346.54)",307.0946,8.5241,72.661,313.44,333.48,306.32,280.06,300.08
MOD11A1_006_LST_Day_1km_doy2009216_aid0001,LST_Day_1km,aid0001,2009-08-04,6137588.0,273.16,341.06,"(273.16,341.06)",306.6454,9.1209,83.1903,313.22,332.8,304.98,280.58,300.16
MOD11A1_006_LST_Day_1km_doy2009217_aid0001,LST_Day_1km,aid0001,2009-08-05,4879952.0,271.34,343.1,"(271.34000000000003,343.1)",307.3836,9.4959,90.1716,314.88,337.64,306.46,276.96,299.7
MOD11A1_006_LST_Day_1km_doy2009218_aid0001,LST_Day_1km,aid0001,2009-08-06,3681773.0,273.88,334.12,"(273.88,334.12)",305.2086,9.6088,92.3281,313.36,334.12,303.48,274.64,297.58
MOD11A1_006_LST_Day_1km_doy2009219_aid0001,LST_Day_1km,aid0001,2009-08-07,4954860.0,273.26,333.3,"(273.26,333.3)",305.8327,8.1534,66.4775,311.84,328.52,305.34,284.04,300.72
MOD11A1_006_LST_Day_1km_doy2009220_aid0001,LST_Day_1km,aid0001,2009-08-08,5197532.0,272.74,333.34,"(272.74,333.34000000000003)",306.9311,8.5215,72.6151,313.9,333.34,305.58,280.86,300.68
MOD11A1_006_LST_Day_1km_doy2009221_aid0001,LST_Day_1km,aid0001,2009-08-09,5812252.0,276.42,337.64,"(276.42,337.64)",306.5039,8.4239,70.9623,311.44,326.64,304.72,286.1,301.3
MOD11A1_006_LST_Day_1km_doy2009222_aid0001,LST_Day_1km,aid0001,2009-08-10,6323192.0,269.3,338.1,"(269.3,338.1)",307.4365,8.6875,75.4727,314.44,334.74,306.24,280.6,300.9
MOD11A1_006_LST_Day_1km_doy2009223_aid0001,LST_Day_1km,aid0001,2009-08-11,6143718.0,273.04,337.52,"(273.04,337.52)",308.1187,8.6442,74.7229,314.8,335.72,307.28,279.82,300.78
MOD11A1_006_LST_Day_1km_doy2009224_aid0001,LST_Day_1km,aid0001,2009-08-12,6028465.0,272.94,341.88,"(272.94,341.88)",308.0215,8.2134,67.46,313.88,332.8,307.54,282.34,301.26
MOD11A1_006_LST_Day_1km_doy2009225_aid0001,LST_Day_1km,aid0001,2009-08-13,5765933.0,270.82,332.62,"(270.82,332.62)",305.9829,7.5918,57.635,312.12,329.7,304.0,282.82,300.4
MOD11A1_006_LST_Day_1km_doy2009226_aid0001,LST_Day_1km,aid0001,2009-08-14,5033633.0,258.9,349.54,"(258.9,349.54)",305.7547,7.7199,59.5972,310.66,325.86,303.6,285.32,300.52
MOD11A1_006_LST_Day_1km_doy2009227_aid0001,LST_Day_1km,aid0001,2009-08-15,5206607.0,266.88,335.56,"(266.88,335.56)",306.1929,8.041,64.6581,312.22,329.94,304.24,282.68,300.4
MOD11A1_006_LST_Day_1km_doy2009228_aid0001,LST_Day_1km,aid0001,2009-08-16,5486287.0,272.38,336.52,"(272.38,336.52)",306.6227,8.8956,79.1308,312.94,332.2,305.02,280.84,300.1
MOD11A1_006_LST_Day_1km_doy2009229_aid0001,LST_Day_1km,aid0001,2009-08-17,5474738.0,272.28,336.82,"(272.28000000000003,336.82)",307.2848,9.7009,94.1072,315.4,336.82,305.36,277.0,300.04
MOD11A1_006_LST_Day_1km_doy2009230_aid0001,LST_Day_1km,aid0001,2009-08-18,4978700.0,271.92,337.7,"(271.92,337.7)",305.9941,9.6554,93.2264,313.14,334.5,303.44,277.56,298.9
MOD11A1_006_LST_Day_1km_doy2009231_aid0001,LST_Day_1km,aid0001,2009-08-19,4742981.0,274.06,338.22,"(274.06,338.22)",308.921,9.5178,90.5887,316.9,338.22,308.26,277.1,300.96
MOD11A1_006_LST_Day_1km_doy2009232_aid0001,LST_Day_1km,aid0001,2009-08-20,5043240.0,275.2,336.68,"(275.2,336.68)",308.4687,9.5905,91.9784,316.52,336.68,307.48,276.92,300.66
MOD11A1_006_LST_Day_1km_doy2009233_aid0001,LST_Day_1km,aid0001,2009-08-21,5288416.0,273.68,341.68,"(273.68,341.68)",308.1678,9.1492,83.7082,314.7,335.1,307.22,280.72,301.1
MOD11A1_006_LST_Day_1km_doy2009234_aid0001,LST_Day_1km,aid0001,2009-08-22,5670763.0,272.6,333.72,"(272.6,333.72)",304.9078,8.5695,73.4357,311.92,332.12,303.74,277.26,298.04
MOD11A1_006_LST_Day_1km_doy2009235_aid0001,LST_Day_1km,aid0001,2009-08-23,4831421.0,269.58,335.74,"(269.58,335.74)",304.0316,8.3591,69.8742,310.96,330.7,301.64,278.06,297.8
MOD11A1_006_LST_Day_1km_doy2009236_aid0001,LST_Day_1km,aid0001,2009-08-24,5742782.0,273.34,344.48,"(273.34000000000003,344.48)",304.8004,8.9954,80.917,312.64,335.44,302.56,274.7,297.44
MOD11A1_006_LST_Day_1km_doy2009237_aid0001,LST_Day_1km,aid0001,2009-08-25,6190998.0,269.74,335.26,"(269.74,335.26)",305.0548,8.2414,67.9204,311.38,329.94,303.04,280.44,299.0
MOD11A1_006_LST_Day_1km_doy2009239_aid0001,LST_Day_1km,aid0001,2009-08-27,5720105.0,273.26,337.12,"(273.26,337.12)",307.2471,9.424,88.811,314.54,335.48,306.3,279.64,300.58
MOD11A1_006_LST_Day_1km_doy2009240_aid0001,LST_Day_1km,aid0001,2009-08-28,4304985.0,268.68,340.68,"(268.68,340.68)",307.8358,9.3312,87.0717,313.78,332.86,307.92,281.98,301.06
MOD11A1_006_LST_Day_1km_doy2009241_aid0001,LST_Day_1km,aid0001,2009-08-29,4547737.0,270.34,334.82,"(270.34000000000003,334.82)",305.698,9.3187,86.8373,312.92,334.62,305.42,276.76,298.44
MOD11A1_006_LST_Day_1km_doy2009242_aid0001,LST_Day_1km,aid0001,2009-08-30,5461521.0,272.18,352.48,"(272.18,352.48)",303.9664,9.899,97.9903,311.54,334.96,302.36,274.22,295.92
MOD11A1_006_LST_Day_1km_doy2009243_aid0001,LST_Day_1km,aid0001,2009-08-31,5785601.0,273.94,338.44,"(273.94,338.44)",303.2046,9.0239,81.4313,310.26,332.22,301.98,273.94,295.62
MOD11A1_006_LST_Day_1km_doy2010152_aid0001,LST_Day_1km,aid0001,2010-06-01,378879.0,257.32,332.04,"(257.32,332.04)",301.0295,10.7619,115.8185,309.88,332.04,300.66,266.88,292.68
MOD11A1_006_LST_Day_1km_doy2010153_aid0001,LST_Day_1km,aid0001,2010-06-02,3553062.0,261.32,337.82,"(261.32,337.82)",305.6897,9.2283,85.1608,312.24,331.88,303.86,279.5,299.14
MOD11A1_006_LST_Day_1km_doy2010154_aid0001,LST_Day_1km,aid0001,2010-06-03,3228596.0,259.54,336.52,"(259.54,336.52)",305.8788,10.2306,104.6662,313.52,335.48,304.88,276.92,298.88
MOD11A1_006_LST_Day_1km_doy2010155_aid0001,LST_Day_1km,aid0001,2010-06-04,3905936.0,246.08,339.98,"(246.08,339.98)",307.998,10.8439,117.5901,317.28,339.98,305.86,275.08,300.4
MOD11A1_006_LST_Day_1km_doy2010156_aid0001,LST_Day_1km,aid0001,2010-06-05,4419910.0,262.56,343.06,"(262.56,343.06)",308.3446,11.5248,132.8207,317.36,343.06,308.3,272.72,299.5
MOD11A1_006_LST_Day_1km_doy2010157_aid0001,LST_Day_1km,aid0001,2010-06-06,4306204.0,252.06,341.72,"(252.06,341.72)",309.352,10.6756,113.9686,318.46,341.72,307.32,274.26,300.78
MOD11A1_006_LST_Day_1km_doy2010158_aid0001,LST_Day_1km,aid0001,2010-06-07,4037722.0,245.12,341.62,"(245.12,341.62)",303.4678,10.3327,106.7653,309.26,328.84,301.9,276.62,296.2
MOD11A1_006_LST_Day_1km_doy2010159_aid0001,LST_Day_1km,aid0001,2010-06-08,4644607.0,263.94,338.14,"(263.94,338.14)",304.814,10.6302,113.0015,312.72,334.98,303.3,275.62,297.88
MOD11A1_006_LST_Day_1km_doy2010160_aid0001,LST_Day_1km,aid0001,2010-06-09,3198989.0,237.96,342.72,"(237.96,342.72)",306.8077,10.9843,120.6556,315.98,340.98,304.44,274.26,299.28
MOD11A1_006_LST_Day_1km_doy2010161_aid0001,LST_Day_1km,aid0001,2010-06-10,3464310.0,258.52,335.76,"(258.52,335.76)",306.0707,9.5362,90.9396,313.44,334.16,304.94,278.9,299.62
MOD11A1_006_LST_Day_1km_doy2010162_aid0001,LST_Day_1km,aid0001,2010-06-11,2918708.0,255.08,334.84,"(255.08,334.84000000000003)",305.7326,10.4956,110.1586,314.12,334.84,304.68,276.22,298.96
MOD11A1_006_LST_Day_1km_doy2010163_aid0001,LST_Day_1km,aid0001,2010-06-12,3062209.0,266.68,332.3,"(266.68,332.3)",304.5424,8.4815,71.9362,309.82,325.06,303.54,284.42,299.66
MOD11A1_006_LST_Day_1km_doy2010164_aid0001,LST_Day_1km,aid0001,2010-06-13,3692585.0,248.64,332.0,"(248.64000000000001,332.0)",305.8176,9.0407,81.7349,311.74,330.0,304.74,281.3,299.56
MOD11A1_006_LST_Day_1km_doy2010165_aid0001,LST_Day_1km,aid0001,2010-06-14,4200165.0,267.08,337.28,"(267.08,337.28000000000003)",306.7614,9.7814,95.676,313.46,333.02,305.44,280.86,300.42
MOD11A1_006_LST_Day_1km_doy2010166_aid0001,LST_Day_1km,aid0001,2010-06-15,5549177.0,261.24,333.38,"(261.24,333.38)",305.1647,9.2183,84.9773,309.7,324.76,304.28,284.6,299.66
MOD11A1_006_LST_Day_1km_doy2010167_aid0001,LST_Day_1km,aid0001,2010-06-16,5296906.0,242.14,335.1,"(242.14000000000001,335.1)",305.7275,7.9549,63.2797,309.48,321.92,304.14,288.74,301.18
MOD11A1_006_LST_Day_1km_doy2010168_aid0001,LST_Day_1km,aid0001,2010-06-17,5765614.0,264.26,334.94,"(264.26,334.94)",306.2323,9.2403,85.383,312.02,329.96,304.78,282.12,300.06
MOD11A1_006_LST_Day_1km_doy2010169_aid0001,LST_Day_1km,aid0001,2010-06-18,6936445.0,268.72,339.62,"(268.72,339.62)",305.9239,9.4057,88.4666,310.66,326.44,304.28,284.36,300.14
MOD11A1_006_LST_Day_1km_doy2010170_aid0001,LST_Day_1km,aid0001,2010-06-19,6557678.0,257.76,335.74,"(257.76,335.74)",306.2736,8.6687,75.1457,312.0,329.34,304.58,283.1,300.44
MOD11A1_006_LST_Day_1km_doy2010171_aid0001,LST_Day_1km,aid0001,2010-06-20,6344835.0,266.14,338.9,"(266.14,338.90000000000003)",307.112,8.8519,78.3564,312.06,327.74,305.26,285.92,301.6
MOD11A1_006_LST_Day_1km_doy2010172_aid0001,LST_Day_1km,aid0001,2010-06-21,6432840.0,262.92,336.56,"(262.92,336.56)",306.805,8.5954,73.8809,312.86,330.86,305.42,282.86,300.86
MOD11A1_006_LST_Day_1km_doy2010173_aid0001,LST_Day_1km,aid0001,2010-06-22,6444020.0,267.12,340.92,"(267.12,340.92)",307.1833,8.8992,79.1957,312.8,329.98,305.48,284.16,301.34
MOD11A1_006_LST_Day_1km_doy2010174_aid0001,LST_Day_1km,aid0001,2010-06-23,5414118.0,260.14,339.42,"(260.14,339.42)",307.5385,9.6087,92.3268,313.48,332.22,306.1,282.24,300.98
MOD11A1_006_LST_Day_1km_doy2010175_aid0001,LST_Day_1km,aid0001,2010-06-24,5524373.0,264.26,338.38,"(264.26,338.38)",307.2412,8.6988,75.6683,312.82,330.46,306.06,283.42,301.06
MOD11A1_006_LST_Day_1km_doy2010176_aid0001,LST_Day_1km,aid0001,2010-06-25,5604079.0,262.9,338.82,"(262.9,338.82)",306.9774,8.6301,74.4792,311.72,326.78,305.54,286.62,301.68
MOD11A1_006_LST_Day_1km_doy2010177_aid0001,LST_Day_1km,aid0001,2010-06-26,5828279.0,260.94,337.28,"(260.94,337.28000000000003)",307.9247,9.1787,84.2489,315.18,335.64,306.6,281.08,301.54
MOD11A1_006_LST_Day_1km_doy2010178_aid0001,LST_Day_1km,aid0001,2010-06-27,5923790.0,272.68,341.04,"(272.68,341.04)",308.2377,9.2761,86.0455,313.98,331.86,306.16,284.18,302.06
MOD11A1_006_LST_Day_1km_doy2010179_aid0001,LST_Day_1km,aid0001,2010-06-28,5639299.0,270.34,342.48,"(270.34000000000003,342.48)",308.5108,9.6629,93.3715,314.6,334.58,306.74,281.3,301.28
MOD11A1_006_LST_Day_1km_doy2010180_aid0001,LST_Day_1km,aid0001,2010-06-29,5602041.0,270.76,339.34,"(270.76,339.34000000000003)",306.9074,9.5943,92.0513,314.3,336.42,306.08,277.4,299.54
MOD11A1_006_LST_Day_1km_doy2010181_aid0001,LST_Day_1km,aid0001,2010-06-30,5690436.0,263.9,340.82,"(263.9,340.82)",305.7779,9.7262,94.5982,311.26,329.5,304.48,280.86,299.1
MOD11A1_006_LST_Day_1km_doy2010182_aid0001,LST_Day_1km,aid0001,2010-07-01,5691200.0,264.5,338.52,"(264.5,338.52)",305.7849,8.5957,73.8858,311.52,329.28,304.3,281.92,299.68
MOD11A1_006_LST_Day_1km_doy2010183_aid0001,LST_Day_1km,aid0001,2010-07-02,5631353.0,268.1,340.52,"(268.1,340.52)",305.7975,9.1332,83.4162,310.68,326.64,303.5,284.08,300.04
MOD11A1_006_LST_Day_1km_doy2010184_aid0001,LST_Day_1km,aid0001,2010-07-03,5317584.0,268.0,336.98,"(268.0,336.98)",305.8601,7.9189,62.7093,311.02,326.56,303.66,285.12,300.66
MOD11A1_006_LST_Day_1km_doy2010185_aid0001,LST_Day_1km,aid0001,2010-07-04,5167049.0,273.16,340.72,"(273.16,340.72)",307.1092,8.5194,72.5803,312.26,328.16,305.38,285.76,301.66
MOD11A1_006_LST_Day_1km_doy2010186_aid0001,LST_Day_1km,aid0001,2010-07-05,5339028.0,267.86,339.02,"(267.86,339.02)",307.4462,8.9114,79.4126,313.44,331.34,305.24,283.6,301.5
MOD11A1_006_LST_Day_1km_doy2010187_aid0001,LST_Day_1km,aid0001,2010-07-06,5614786.0,271.6,341.64,"(271.6,341.64)",307.7794,9.0771,82.3937,313.22,330.64,306.18,284.18,301.6
MOD11A1_006_LST_Day_1km_doy2010188_aid0001,LST_Day_1km,aid0001,2010-07-07,5213071.0,273.2,338.66,"(273.2,338.66)",307.2587,8.8675,78.6327,312.04,327.82,305.06,285.74,301.52
MOD11A1_006_LST_Day_1km_doy2010189_aid0001,LST_Day_1km,aid0001,2010-07-08,5432203.0,273.44,339.74,"(273.44,339.74)",307.3993,8.0486,64.7803,312.16,327.96,306.42,285.82,301.62
MOD11A1_006_LST_Day_1km_doy2010190_aid0001,LST_Day_1km,aid0001,2010-07-09,5166985.0,274.9,342.78,"(274.90000000000003,342.78000000000003)",307.2691,8.4131,70.7806,311.92,327.16,304.6,286.52,301.76
MOD11A1_006_LST_Day_1km_doy2010191_aid0001,LST_Day_1km,aid0001,2010-07-10,5116565.0,273.42,349.78,"(273.42,349.78000000000003)",306.4996,7.9972,63.9556,311.56,327.84,304.74,284.42,300.7
MOD11A1_006_LST_Day_1km_doy2010192_aid0001,LST_Day_1km,aid0001,2010-07-11,5103258.0,273.5,342.78,"(273.5,342.78000000000003)",306.0227,8.377,70.1744,309.8,323.36,304.02,287.2,300.76
MOD11A1_006_LST_Day_1km_doy2010193_aid0001,LST_Day_1km,aid0001,2010-07-12,4725839.0,269.12,341.94,"(269.12,341.94)",307.162,8.8519,78.3567,313.44,332.78,306.14,281.2,300.54
MOD11A1_006_LST_Day_1km_doy2010194_aid0001,LST_Day_1km,aid0001,2010-07-13,5190529.0,269.78,340.98,"(269.78000000000003,340.98)",308.4724,9.4195,88.7273,315.56,337.54,307.12,278.92,300.9
MOD11A1_006_LST_Day_1km_doy2010195_aid0001,LST_Day_1km,aid0001,2010-07-14,5855076.0,273.76,341.66,"(273.76,341.66)",307.7242,9.1543,83.8005,313.76,332.5,305.94,282.52,301.26
MOD11A1_006_LST_Day_1km_doy2010196_aid0001,LST_Day_1km,aid0001,2010-07-15,6547584.0,273.9,341.12,"(273.90000000000003,341.12)",307.826,9.3896,88.1639,315.04,337.08,305.58,278.3,300.34
MOD11A1_006_LST_Day_1km_doy2010197_aid0001,LST_Day_1km,aid0001,2010-07-16,6438297.0,273.52,343.4,"(273.52,343.40000000000003)",308.7067,8.4401,71.2346,313.78,330.66,306.96,285.64,302.52
MOD11A1_006_LST_Day_1km_doy2010198_aid0001,LST_Day_1km,aid0001,2010-07-17,6290971.0,272.9,340.44,"(272.9,340.44)",308.8338,8.59,73.7879,315.44,335.48,307.76,282.04,302.08
MOD11A1_006_LST_Day_1km_doy2010199_aid0001,LST_Day_1km,aid0001,2010-07-18,5988845.0,275.24,343.04,"(275.24,343.04)",309.5107,9.7492,95.0465,316.54,338.82,308.38,279.4,301.68
MOD11A1_006_LST_Day_1km_doy2010200_aid0001,LST_Day_1km,aid0001,2010-07-19,5332849.0,271.92,342.06,"(271.92,342.06)",309.6273,9.2568,85.6886,317.04,339.36,309.1,279.84,302.16
MOD11A1_006_LST_Day_1km_doy2010201_aid0001,LST_Day_1km,aid0001,2010-07-20,5128668.0,273.12,340.66,"(273.12,340.66)",308.3391,9.4039,88.4334,315.82,337.24,306.02,280.18,301.54
MOD11A1_006_LST_Day_1km_doy2010202_aid0001,LST_Day_1km,aid0001,2010-07-21,4783942.0,273.8,342.12,"(273.8,342.12)",307.2447,8.8733,78.7358,313.42,332.74,305.26,281.26,300.54
MOD11A1_006_LST_Day_1km_doy2010203_aid0001,LST_Day_1km,aid0001,2010-07-22,4963149.0,270.06,336.4,"(270.06,336.40000000000003)",307.1975,8.0407,64.653,312.92,330.08,305.82,284.32,301.48
MOD11A1_006_LST_Day_1km_doy2010204_aid0001,LST_Day_1km,aid0001,2010-07-23,5281800.0,274.86,341.42,"(274.86,341.42)",307.5412,9.01,81.1807,312.76,329.76,305.34,284.42,301.42
